id_bvote,scrutin,annee,tour,date,num_circ,num_quartier,num_arrond,num_bureau,nb_procu,nb_inscr,nb_emarg,nb_votant,nb_bl_nul,nb_exprim,raw_row_id,candidate_source_column,votes,candidate,source_file,dataset_id,vote_share_exprimes,vote_share_registered,nb_bl,nb_nul,source_bv_id,nom,prenom,nuance,liste
75056_0402,Municipales,2014,2.0,,,,04,02,,1061.0,,,,659.0,53.0,roger_vincent,296.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.44919997453689575,0.2789999842643738,,,75056_0402,ROGER,Vincent,LUD,
75056_0403,Municipales,2014,2.0,,,,04,03,,1281.0,,,,744.0,54.0,roger_vincent,308.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.414000004529953,0.2404000163078308,,,75056_0403,ROGER,Vincent,LUD,
75056_0403,Municipales,2014,2.0,,,,04,03,,1281.0,,,,744.0,55.0,girard_christophe,436.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5859999656677246,0.34040001034736633,,,75056_0403,GIRARD,Christophe,LUG,
75056_0404,Municipales,2014,2.0,,,,04,04,,1187.0,,,,777.0,56.0,girard_christophe,408.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5250999927520752,0.34369999170303345,,,75056_0404,GIRARD,Christophe,LUG,
75056_0404,Municipales,2014,2.0,,,,04,04,,1187.0,,,,777.0,57.0,roger_vincent,369.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4749000072479248,0.3109000027179718,,,75056_0404,ROGER,Vincent,LUD,
75056_0405,Municipales,2014,2.0,,,,04,05,,1380.0,,,,893.0,58.0,girard_christophe,434.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4859999716281891,0.31450000405311584,,,75056_0405,GIRARD,Christophe,LUG,
75056_0405,Municipales,2014,2.0,,,,04,05,,1380.0,,,,893.0,59.0,roger_vincent,459.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5139999985694885,0.3325999975204468,,,75056_0405,ROGER,Vincent,LUD,
75056_0406,Municipales,2014,2.0,,,,04,06,,1566.0,,,,961.0,60.0,roger_vincent,451.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4693000018596649,0.2879999876022339,,,75056_0406,ROGER,Vincent,LUD,
75056_0406,Municipales,2014,2.0,,,,04,06,,1566.0,,,,961.0,61.0,girard_christophe,510.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5306999683380127,0.32569998502731323,,,75056_0406,GIRARD,Christophe,LUG,
75056_0407,Municipales,2014,2.0,,,,04,07,,1299.0,,,,850.0,62.0,girard_christophe,364.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.42820000648498535,0.2802000045776367,,,75056_0407,GIRARD,Christophe,LUG,
75056_0407,Municipales,2014,2.0,,,,04,07,,1299.0,,,,850.0,63.0,roger_vincent,486.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5717999935150146,0.374099999666214,,,75056_0407,ROGER,Vincent,LUD,
75056_0408,Municipales,2014,2.0,,,,04,08,,1373.0,,,,823.0,64.0,roger_vincent,433.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5260999798774719,0.31540000438690186,,,75056_0408,ROGER,Vincent,LUD,
75056_0408,Municipales,2014,2.0,,,,04,08,,1373.0,,,,823.0,65.0,girard_christophe,390.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4738999903202057,0.2840000092983246,,,75056_0408,GIRARD,Christophe,LUG,
75056_0409,Municipales,2014,2.0,,,,04,09,,975.0,,,,622.0,66.0,girard_christophe,245.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.3939000070095062,0.25129997730255127,,,75056_0409,GIRARD,Christophe,LUG,
75056_0409,Municipales,2014,2.0,,,,04,09,,975.0,,,,622.0,67.0,roger_vincent,377.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6061000227928162,0.38669997453689575,,,75056_0409,ROGER,Vincent,LUD,
75056_0410,Municipales,2014,2.0,,,,04,10,,995.0,,,,588.0,68.0,roger_vincent,387.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6582000255584717,0.3888999819755554,,,75056_0410,ROGER,Vincent,LUD,
75056_0410,Municipales,2014,2.0,,,,04,10,,995.0,,,,588.0,69.0,girard_christophe,201.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.3418000042438507,0.20200000703334808,,,75056_0410,GIRARD,Christophe,LUG,
75056_0411,Municipales,2014,2.0,,,,04,11,,1027.0,,,,582.0,70.0,girard_christophe,293.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5034000277519226,0.28530001640319824,,,75056_0411,GIRARD,Christophe,LUG,
75056_0411,Municipales,2014,2.0,,,,04,11,,1027.0,,,,582.0,71.0,roger_vincent,289.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4966000020503998,0.28139999508857727,,,75056_0411,ROGER,Vincent,LUD,
75056_0412,Municipales,2014,2.0,,,,04,12,,1173.0,,,,710.0,72.0,girard_christophe,422.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5943999886512756,0.35979998111724854,,,75056_0412,GIRARD,Christophe,LUG,
75056_0412,Municipales,2014,2.0,,,,04,12,,1173.0,,,,710.0,73.0,roger_vincent,288.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.40560001134872437,0.24549999833106995,,,75056_0412,ROGER,Vincent,LUD,
75056_0413,Municipales,2014,2.0,,,,04,13,,1498.0,,,,867.0,74.0,girard_christophe,506.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5835999846458435,0.337799996137619,,,75056_0413,GIRARD,Christophe,LUG,
75056_0413,Municipales,2014,2.0,,,,04,13,,1498.0,,,,867.0,75.0,roger_vincent,361.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4163999855518341,0.2409999966621399,,,75056_0413,ROGER,Vincent,LUD,
75056_0414,Municipales,2014,2.0,,,,04,14,,1185.0,,,,656.0,76.0,girard_christophe,367.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.559499979019165,0.30969998240470886,,,75056_0414,GIRARD,Christophe,LUG,
75056_0414,Municipales,2014,2.0,,,,04,14,,1185.0,,,,656.0,77.0,roger_vincent,289.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4404999911785126,0.24390000104904175,,,75056_0414,ROGER,Vincent,LUD,
75056_0501,Municipales,2014,2.0,,,,05,01,,1386.0,,,,875.0,78.0,berthout_florence,433.0,berthout_florence,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.49490001797676086,0.3123999834060669,,,75056_0501,BERTHOUT,Florence,LUD,
75056_0501,Municipales,2014,2.0,,,,05,01,,1386.0,,,,875.0,79.0,lemardeley_marie-christine,442.0,lemardeley_marie-christine,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5051000118255615,0.3188999891281128,,,75056_0501,LEMARDELEY,Marie-Christine,LUG,
75056_0502,Municipales,2014,2.0,,,,05,02,,1517.0,,,,972.0,80.0,lemardeley_marie-christine,442.0,lemardeley_marie-christine,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4547000229358673,0.2913999855518341,,,75056_0502,LEMARDELEY,Marie-Christine,LUG,
75056_0502,Municipales,2014,2.0,,,,05,02,,1517.0,,,,972.0,81.0,berthout_florence,530.0,berthout_florence,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5453000068664551,0.34939998388290405,,,75056_0502,BERTHOUT,Florence,LUD,
75056_0503,Municipales,2014,2.0,,,,05,03,,1444.0,,,,891.0,82.0,berthout_florence,465.0,berthout_florence,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5218999981880188,0.32199999690055847,,,75056_0503,BERTHOUT,Florence,LUD,
75056_0503,Municipales,2014,2.0,,,,05,03,,1444.0,,,,891.0,83.0,lemardeley_marie-christine,426.0,lemardeley_marie-christine,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4781000018119812,0.29499998688697815,,,75056_0503,LEMARDELEY,Marie-Christine,LUG,
75056_0504,Municipales,2014,2.0,,,,05,04,,1445.0,,,,955.0,84.0,lemardeley_marie-christine,394.0,lemardeley_marie-christine,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.41259998083114624,0.2727000117301941,,,75056_0504,LEMARDELEY,Marie-Christine,LUG,
75056_0504,Municipales,2014,2.0,,,,05,04,,1445.0,,,,955.0,85.0,berthout_florence,561.0,berthout_florence,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5874000191688538,0.38819998502731323,,,75056_0504,BERTHOUT,Florence,LUD,
75056_0505,Municipales,2014,2.0,,,,05,05,,1477.0,,,,925.0,86.0,berthout_florence,469.0,berthout_florence,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5070000290870667,0.3174999952316284,,,75056_0505,BERTHOUT,Florence,LUD,
75056_0505,Municipales,2014,2.0,,,,05,05,,1477.0,,,,925.0,87.0,lemardeley_marie-christine,456.0,lemardeley_marie-christine,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.49300000071525574,0.30869999527931213,,,75056_0505,LEMARDELEY,Marie-Christine,LUG,
75056_0506,Municipales,2014,2.0,,,,05,06,,1309.0,,,,861.0,88.0,lemardeley_marie-christine,419.0,lemardeley_marie-christine,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.48660001158714294,0.32009997963905334,,,75056_0506,LEMARDELEY,Marie-Christine,LUG,
75056_0506,Municipales,2014,2.0,,,,05,06,,1309.0,,,,861.0,89.0,berthout_florence,442.0,berthout_florence,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5134000182151794,0.3377000093460083,,,75056_0506,BERTHOUT,Florence,LUD,
75056_0507,Municipales,2014,2.0,,,,05,07,,1497.0,,,,943.0,90.0,berthout_florence,506.0,berthout_florence,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5365999937057495,0.33799999952316284,,,75056_0507,BERTHOUT,Florence,LUD,
75056_0507,Municipales,2014,2.0,,,,05,07,,1497.0,,,,943.0,91.0,lemardeley_marie-christine,437.0,lemardeley_marie-christine,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4634000062942505,0.29190000891685486,,,75056_0507,LEMARDELEY,Marie-Christine,LUG,
75056_0508,Municipales,2014,2.0,,,,05,08,,1568.0,,,,998.0,92.0,berthout_florence,591.0,berthout_florence,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5922000408172607,0.37689998745918274,,,75056_0508,BERTHOUT,Florence,LUD,
75056_0508,Municipales,2014,2.0,,,,05,08,,1568.0,,,,998.0,93.0,lemardeley_marie-christine,407.0,lemardeley_marie-christine,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.40779998898506165,0.2595999836921692,,,75056_0508,LEMARDELEY,Marie-Christine,LUG,
